user_id,relation_type,identifier,relation_weight
U0009504,ip,IP_0003250,0.25
U0007408,device,DEVICE_0003438,1.0
U0007408,email,EMAIL_0009001,0.85
U0007408,mobile,MOBILE_0003524,0.95
U0007408,kyc_id,KYC_ID_0001156,1.0
U0007408,withdraw_address,WITHDRAW_ADDRESS_0003803,1.0
U0007408,ip,IP_0000360,0.25
U0007408,device,DEVICE_0000573,1.0
U0007408,ip,IP_0001145,0.25
U0006635,device,DEVICE_0000724,1.0
U0006635,email,EMAIL_0006272,0.85
U0006635,mobile,MOBILE_0006107,0.95
U0006635,kyc_id,KYC_ID_0004196,1.0
U0006635,withdraw_address,WITHDRAW_ADDRESS_0007027,1.0
U0006635,ip,IP_0000662,0.25
U0006635,ip,IP_0002102,0.25
U0004166,device,DEVICE_0002748,1.0
U0004166,email,EMAIL_0005338,0.85
U0004166,mobile,MOBILE_0008144,0.95
U0004166,kyc_id,KYC_ID_0005033,1.0
U0004166,withdraw_address,WITHDRAW_ADDRESS_0003455,1.0
U0004166,ip,IP_0001346,0.25
U0002282,device,DEVICE_0004713,1.0
U0002282,email,EMAIL_0007603,0.85
U0002282,mobile,MOBILE_0006372,0.95
U0002282,kyc_id,KYC_ID_0002675,1.0
U0002282,withdraw_address,WITHDRAW_ADDRESS_0006724,1.0
U0002282,ip,IP_0002014,0.25
U0009893,device,DEVICE_0000247,1.0
U0009893,email,EMAIL_0000641,0.85
U0009893,mobile,MOBILE_0001252,0.95
U0009893,kyc_id,KYC_ID_0004177,1.0
U0009893,withdraw_address,WITHDRAW_ADDRESS_0002293,1.0
U0009893,ip,IP_0002712,0.25
U0001365,device,DEVICE_0002924,1.0
U0001365,email,EMAIL_0002683,0.85
U0001365,mobile,MOBILE_0002421,0.95
U0001365,kyc_id,KYC_ID_0002840,1.0
U0001365,withdraw_address,WITHDRAW_ADDRESS_0006597,1.0
U0001365,ip,IP_0001844,0.25
U0009707,device,DEVICE_0001328,1.0
U0009707,email,EMAIL_0006899,0.85
U0009707,mobile,MOBILE_0003160,0.95
U0009707,kyc_id,KYC_ID_0005730,1.0
U0009707,withdraw_address,WITHDRAW_ADDRESS_0003889,1.0
U0009707,ip,IP_0001045,0.25
U0009707,device,DEVICE_0001628,1.0
U0007298,device,DEVICE_0002602,1.0
U0007298,email,EMAIL_0001450,0.85
U0007298,mobile,MOBILE_0002572,0.95
U0007298,kyc_id,KYC_ID_0007701,1.0
U0007298,withdraw_address,WITHDRAW_ADDRESS_0000907,1.0
U0007298,ip,IP_0000391,0.25
U0008678,device,DEVICE_0000055,1.0
U0008678,email,EMAIL_0004594,0.85
U0008678,mobile,MOBILE_0001306,0.95
U0008678,kyc_id,KYC_ID_0003189,1.0
U0008678,withdraw_address,WITHDRAW_ADDRESS_0004098,1.0
U0008678,ip,IP_0002504,0.25
U0008672,device,DEVICE_0002922,1.0
U0008672,email,EMAIL_0004366,0.85
U0008672,mobile,MOBILE_0003403,0.95
U0008672,kyc_id,KYC_ID_0000930,1.0
U0008672,withdraw_address,WITHDRAW_ADDRESS_0007563,1.0
U0008672,ip,IP_0001896,0.25
U0008672,ip,IP_0001087,0.25
U0006489,device,DEVICE_0002268,1.0
U0006489,email,EMAIL_0006568,0.85
U0006489,mobile,MOBILE_0008196,0.95
U0006489,kyc_id,KYC_ID_0007496,1.0
U0006489,withdraw_address,WITHDRAW_ADDRESS_0003380,1.0
U0006489,ip,IP_0002034,0.25
U0005403,device,DEVICE_0004043,1.0
U0005403,email,EMAIL_0007562,0.85
U0005403,mobile,MOBILE_0000415,0.95
U0005403,kyc_id,KYC_ID_0001880,1.0
U0005403,withdraw_address,WITHDRAW_ADDRESS_0002097,1.0
U0005403,ip,IP_0000112,0.25
U0005403,device,DEVICE_0003515,1.0
U0003401,device,DEVICE_0000460,1.0
U0003401,email,EMAIL_0001109,0.85
U0003401,mobile,MOBILE_0007478,0.95
U0003401,kyc_id,KYC_ID_0008947,1.0
U0003401,withdraw_address,WITHDRAW_ADDRESS_0004838,1.0
U0003401,ip,IP_0002456,0.25
U0003401,withdraw_address,WITHDRAW_ADDRESS_0004311,1.0
U0006012,device,DEVICE_0006202,1.0
U0006012,email,EMAIL_0001067,0.85
U0006012,mobile,MOBILE_0009226,0.95
U0006012,kyc_id,KYC_ID_0003926,1.0
U0006012,withdraw_address,WITHDRAW_ADDRESS_0007562,1.0
U0006012,ip,IP_0002292,0.25
U0006939,device,DEVICE_0000001,1.0
U0006939,email,EMAIL_0003263,0.85
U0006939,mobile,MOBILE_0008253,0.95
U0006939,kyc_id,KYC_ID_0006325,1.0
U0006939,withdraw_address,WITHDRAW_ADDRESS_0002948,1.0
U0006939,ip,IP_0000074,0.25
U0006939,ip,IP_0002354,0.25
U0008745,device,DEVICE_0004455,1.0
U0008745,email,EMAIL_0002434,0.85
U0008745,mobile,MOBILE_0000690,0.95
U0008745,kyc_id,KYC_ID_0006087,1.0
U0008745,withdraw_address,WITHDRAW_ADDRESS_0007415,1.0
U0008745,ip,IP_0002686,0.25
U0008745,ip,IP_0001987,0.25
U0006315,device,DEVICE_0000072,1.0
U0006315,email,EMAIL_0004600,0.85
U0006315,mobile,MOBILE_0006290,0.95
U0006315,kyc_id,KYC_ID_0008350,1.0
U0006315,withdraw_address,WITHDRAW_ADDRESS_0005497,1.0
U0006315,ip,IP_0003349,0.25
U0006315,withdraw_address,WITHDRAW_ADDRESS_0000457,1.0
U0004561,device,DEVICE_0005804,1.0
U0004561,email,EMAIL_0002540,0.85
U0004561,mobile,MOBILE_0007038,0.95
U0004561,kyc_id,KYC_ID_0003144,1.0
U0004561,withdraw_address,WITHDRAW_ADDRESS_0005410,1.0
U0004561,ip,IP_0001533,0.25
U0002205,device,DEVICE_0005626,1.0
U0002205,email,EMAIL_0008498,0.85
U0002205,mobile,MOBILE_0001542,0.95
U0002205,kyc_id,KYC_ID_0000138,1.0
U0002205,withdraw_address,WITHDRAW_ADDRESS_0000338,1.0
U0002205,ip,IP_0002103,0.25
U0000671,device,DEVICE_0004990,1.0
U0000671,email,EMAIL_0009046,0.85
U0000671,mobile,MOBILE_0004497,0.95
U0000671,kyc_id,KYC_ID_0000054,1.0
U0000671,withdraw_address,WITHDRAW_ADDRESS_0001449,1.0
U0000671,ip,IP_0000450,0.25
U0003093,device,DEVICE_0000516,1.0
U0003093,email,EMAIL_0008230,0.85
U0003093,mobile,MOBILE_0000455,0.95
U0003093,kyc_id,KYC_ID_0003413,1.0
U0003093,withdraw_address,WITHDRAW_ADDRESS_0005740,1.0
U0003093,ip,IP_0000866,0.25
U0003093,ip,IP_0000811,0.25
U0003093,withdraw_address,WITHDRAW_ADDRESS_0006530,1.0
U0004915,device,DEVICE_0004789,1.0
U0004915,email,EMAIL_0000218,0.85
U0004915,mobile,MOBILE_0008345,0.95
U0004915,kyc_id,KYC_ID_0008649,1.0
U0004915,withdraw_address,WITHDRAW_ADDRESS_0007282,1.0
U0004915,ip,IP_0002664,0.25
U0006290,device,DEVICE_0001213,1.0
U0006290,email,EMAIL_0007446,0.85
U0006290,mobile,MOBILE_0006526,0.95
U0006290,kyc_id,KYC_ID_0003568,1.0
U0006290,withdraw_address,WITHDRAW_ADDRESS_0006984,1.0
U0006290,ip,IP_0002379,0.25
U0008303,device,DEVICE_0006004,1.0
U0008303,email,EMAIL_0001004,0.85
U0008303,mobile,MOBILE_0004752,0.95
U0008303,kyc_id,KYC_ID_0005912,1.0
U0008303,withdraw_address,WITHDRAW_ADDRESS_0000218,1.0
U0008303,ip,IP_0000588,0.25
U0008303,device,DEVICE_0003420,1.0
U0003177,device,DEVICE_0003809,1.0
U0003177,email,EMAIL_0008551,0.85
U0003177,mobile,MOBILE_0009388,0.95
U0003177,kyc_id,KYC_ID_0005219,1.0
U0003177,withdraw_address,WITHDRAW_ADDRESS_0001982,1.0
U0003177,ip,IP_0002976,0.25
U0008202,device,DEVICE_0000722,1.0
U0008202,email,EMAIL_0006799,0.85
U0008202,mobile,MOBILE_0000041,0.95
U0008202,kyc_id,KYC_ID_0002963,1.0
U0008202,withdraw_address,WITHDRAW_ADDRESS_0002543,1.0
U0008202,ip,IP_0002973,0.25
U0008202,ip,IP_0002039,0.25
U0008202,withdraw_address,WITHDRAW_ADDRESS_0007051,1.0
U0001622,device,DEVICE_0001076,1.0
U0001622,email,EMAIL_0005532,0.85
U0001622,mobile,MOBILE_0001610,0.95
U0001622,kyc_id,KYC_ID_0005957,1.0
U0001622,withdraw_address,WITHDRAW_ADDRESS_0006396,1.0
U0001622,ip,IP_0002181,0.25
U0003590,device,DEVICE_0001461,1.0
U0003590,email,EMAIL_0004758,0.85
U0003590,mobile,MOBILE_0008279,0.95
U0003590,kyc_id,KYC_ID_0004288,1.0
U0003590,withdraw_address,WITHDRAW_ADDRESS_0001938,1.0
U0003590,ip,IP_0001417,0.25
U0000166,device,DEVICE_0002792,1.0
U0000166,email,EMAIL_0005396,0.85
U0000166,mobile,MOBILE_0002136,0.95
U0000166,kyc_id,KYC_ID_0007696,1.0
U0000166,withdraw_address,WITHDRAW_ADDRESS_0001370,1.0
U0000166,ip,IP_0001617,0.25
U0007728,device,DEVICE_0005919,1.0
U0007728,email,EMAIL_0000590,0.85
U0007728,mobile,MOBILE_0001777,0.95
U0007728,kyc_id,KYC_ID_0004702,1.0
U0007728,withdraw_address,WITHDRAW_ADDRESS_0001410,1.0
U0007728,ip,IP_0002986,0.25
U0005346,device,DEVICE_0003855,1.0
U0005346,email,EMAIL_0005879,0.85
U0005346,mobile,MOBILE_0002910,0.95
U0005346,kyc_id,KYC_ID_0001505,1.0
U0005346,withdraw_address,WITHDRAW_ADDRESS_0000121,1.0
U0005346,ip,IP_0000343,0.25
U0001495,device,DEVICE_0003460,1.0
U0001495,email,EMAIL_0000904,0.85
U0001495,mobile,MOBILE_0002973,0.95
U0001495,kyc_id,KYC_ID_0009613,1.0
U0001495,withdraw_address,WITHDRAW_ADDRESS_0004535,1.0
U0001495,ip,IP_0000612,0.25
U0001495,ip,IP_0000485,0.25
U0002152,device,DEVICE_0000362,1.0
U0002152,email,EMAIL_0005423,0.85
U0002152,mobile,MOBILE_0004615,0.95
U0002152,kyc_id,KYC_ID_0002619,1.0
U0002152,withdraw_address,WITHDRAW_ADDRESS_0005835,1.0
U0002152,ip,IP_0003356,0.25
U0008023,device,DEVICE_0001466,1.0
U0008023,email,EMAIL_0007181,0.85
U0008023,mobile,MOBILE_0009106,0.95
U0008023,kyc_id,KYC_ID_0002369,1.0
U0008023,withdraw_address,WITHDRAW_ADDRESS_0005112,1.0
U0008023,ip,IP_0000793,0.25
U0000674,device,DEVICE_0001523,1.0
U0000674,email,EMAIL_0003527,0.85
U0000674,mobile,MOBILE_0005948,0.95
U0000674,kyc_id,KYC_ID_0004974,1.0
U0000674,withdraw_address,WITHDRAW_ADDRESS_0005466,1.0
U0000674,ip,IP_0002866,0.25
U0000674,ip,IP_0000979,0.25
U0000674,withdraw_address,WITHDRAW_ADDRESS_0000477,1.0
U0007511,device,DEVICE_0000143,1.0
U0007511,email,EMAIL_0002994,0.85
U0007511,mobile,MOBILE_0003821,0.95
U0007511,kyc_id,KYC_ID_0001536,1.0
U0007511,withdraw_address,WITHDRAW_ADDRESS_0007304,1.0
U0007511,ip,IP_0000249,0.25
U0002667,device,DEVICE_0005703,1.0
U0002667,email,EMAIL_0002804,0.85
U0002667,mobile,MOBILE_0004153,0.95
U0002667,kyc_id,KYC_ID_0002996,1.0
U0002667,withdraw_address,WITHDRAW_ADDRESS_0000170,1.0
U0002667,ip,IP_0001168,0.25
U0004813,device,DEVICE_0001595,1.0
U0004813,email,EMAIL_0004274,0.85
U0004813,mobile,MOBILE_0004021,0.95
U0004813,kyc_id,KYC_ID_0004404,1.0
U0004813,withdraw_address,WITHDRAW_ADDRESS_0003948,1.0
U0004813,ip,IP_0000166,0.25
U0003746,device,DEVICE_0002838,1.0
U0003746,email,EMAIL_0004736,0.85
U0003746,mobile,MOBILE_0008915,0.95
U0003746,kyc_id,KYC_ID_0000895,1.0
U0003746,withdraw_address,WITHDRAW_ADDRESS_0001076,1.0
U0003746,ip,IP_0000708,0.25
U0000369,device,DEVICE_0003649,1.0
U0000369,email,EMAIL_0007099,0.85
U0000369,mobile,MOBILE_0004084,0.95
U0000369,kyc_id,KYC_ID_0008577,1.0
U0000369,withdraw_address,WITHDRAW_ADDRESS_0007700,1.0
U0000369,ip,IP_0000564,0.25
U0003576,device,DEVICE_0000637,1.0
U0003576,email,EMAIL_0004573,0.85
U0003576,mobile,MOBILE_0008036,0.95
U0003576,kyc_id,KYC_ID_0008352,1.0
U0003576,withdraw_address,WITHDRAW_ADDRESS_0006626,1.0
U0003576,ip,IP_0002578,0.25
U0003576,ip,IP_0000910,0.25
U0008546,device,DEVICE_0003392,1.0
U0008546,email,EMAIL_0006153,0.85
U0008546,mobile,MOBILE_0008152,0.95
U0008546,kyc_id,KYC_ID_0007602,1.0
U0008546,withdraw_address,WITHDRAW_ADDRESS_0007431,1.0
U0008546,ip,IP_0001402,0.25
U0005769,device,DEVICE_0006288,1.0
U0005769,email,EMAIL_0000705,0.85
U0005769,mobile,MOBILE_0008403,0.95
U0005769,kyc_id,KYC_ID_0006304,1.0
U0005769,withdraw_address,WITHDRAW_ADDRESS_0006565,1.0
U0005769,ip,IP_0002597,0.25
U0006809,device,DEVICE_0004869,1.0
U0006809,email,EMAIL_0008726,0.85
U0006809,mobile,MOBILE_0006792,0.95
U0006809,kyc_id,KYC_ID_0001347,1.0
U0006809,withdraw_address,WITHDRAW_ADDRESS_0001420,1.0
U0006809,ip,IP_0002689,0.25
U0004786,device,DEVICE_0003887,1.0
U0004786,email,EMAIL_0002826,0.85
U0004786,mobile,MOBILE_0009184,0.95
U0004786,kyc_id,KYC_ID_0002868,1.0
U0004786,withdraw_address,WITHDRAW_ADDRESS_0002896,1.0
U0004786,ip,IP_0000204,0.25
U0004642,device,DEVICE_0005167,1.0
U0004642,email,EMAIL_0007947,0.85
U0004642,mobile,MOBILE_0003742,0.95
U0004642,kyc_id,KYC_ID_0006540,1.0
U0004642,withdraw_address,WITHDRAW_ADDRESS_0001158,1.0
U0004642,ip,IP_0000994,0.25
U0007995,device,DEVICE_0004088,1.0
U0007995,email,EMAIL_0005120,0.85
U0007995,mobile,MOBILE_0004592,0.95
U0007995,kyc_id,KYC_ID_0006515,1.0
U0007995,withdraw_address,WITHDRAW_ADDRESS_0003439,1.0
U0007995,ip,IP_0002946,0.25
U0007995,ip,IP_0002255,0.25
U0007333,device,DEVICE_0003931,1.0
U0007333,email,EMAIL_0001373,0.85
U0007333,mobile,MOBILE_0002819,0.95
U0007333,kyc_id,KYC_ID_0007258,1.0
U0007333,withdraw_address,WITHDRAW_ADDRESS_0005306,1.0
U0007333,ip,IP_0000465,0.25
U0001674,device,DEVICE_0002492,1.0
U0001674,email,EMAIL_0001851,0.85
U0001674,mobile,MOBILE_0003334,0.95
U0001674,kyc_id,KYC_ID_0007664,1.0
U0001674,withdraw_address,WITHDRAW_ADDRESS_0001625,1.0
U0001674,ip,IP_0000675,0.25
U0001674,ip,IP_0002892,0.25
U0006234,device,DEVICE_0000242,1.0
U0006234,email,EMAIL_0004839,0.85
U0006234,mobile,MOBILE_0005191,0.95
U0006234,kyc_id,KYC_ID_0000739,1.0
U0006234,withdraw_address,WITHDRAW_ADDRESS_0006500,1.0
U0006234,ip,IP_0000952,0.25
U0004391,device,DEVICE_0005329,1.0
U0004391,email,EMAIL_0008039,0.85
U0004391,mobile,MOBILE_0004030,0.95
U0004391,kyc_id,KYC_ID_0001741,1.0
U0004391,withdraw_address,WITHDRAW_ADDRESS_0007149,1.0
U0004391,ip,IP_0002284,0.25
U0004391,ip,IP_0001091,0.25
U0002570,device,DEVICE_0001754,1.0
U0002570,email,EMAIL_0000346,0.85
U0002570,mobile,MOBILE_0000450,0.95
U0002570,kyc_id,KYC_ID_0001241,1.0
U0002570,withdraw_address,WITHDRAW_ADDRESS_0005514,1.0
U0002570,ip,IP_0003260,0.25
U0000906,device,DEVICE_0005152,1.0
U0000906,email,EMAIL_0001812,0.85
U0000906,mobile,MOBILE_0003588,0.95
U0000906,kyc_id,KYC_ID_0005315,1.0
U0000906,withdraw_address,WITHDRAW_ADDRESS_0002567,1.0
U0000906,ip,IP_0002233,0.25
U0000906,ip,IP_0001964,0.25
U0000770,device,DEVICE_0005081,1.0
U0000770,email,EMAIL_0007520,0.85
U0000770,mobile,MOBILE_0006649,0.95
U0000770,kyc_id,KYC_ID_0007604,1.0
U0000770,withdraw_address,WITHDRAW_ADDRESS_0003890,1.0
U0000770,ip,IP_0002320,0.25
U0006140,device,DEVICE_0005708,1.0
U0006140,email,EMAIL_0000429,0.85
U0006140,mobile,MOBILE_0001450,0.95
U0006140,kyc_id,KYC_ID_0000555,1.0
U0006140,withdraw_address,WITHDRAW_ADDRESS_0001535,1.0
U0006140,ip,IP_0001789,0.25
U0007345,device,DEVICE_0002055,1.0
U0007345,email,EMAIL_0001846,0.85
U0007345,mobile,MOBILE_0006794,0.95
U0007345,kyc_id,KYC_ID_0005828,1.0
U0007345,withdraw_address,WITHDRAW_ADDRESS_0003708,1.0
U0007345,ip,IP_0001363,0.25
U0005675,device,DEVICE_0004102,1.0
U0005675,email,EMAIL_0001808,0.85
U0005675,mobile,MOBILE_0005933,0.95
U0005675,kyc_id,KYC_ID_0005513,1.0
U0005675,withdraw_address,WITHDRAW_ADDRESS_0004137,1.0
U0005675,ip,IP_0000007,0.25
U0005675,ip,IP_0001004,0.25
U0007833,device,DEVICE_0002917,1.0
U0007833,email,EMAIL_0008509,0.85
U0007833,mobile,MOBILE_0004416,0.95
U0007833,kyc_id,KYC_ID_0006421,1.0
U0007833,withdraw_address,WITHDRAW_ADDRESS_0003165,1.0
U0007833,ip,IP_0002222,0.25
U0007833,ip,IP_0000859,0.25
U0008474,device,DEVICE_0006254,1.0
U0008474,email,EMAIL_0004250,0.85
U0008474,mobile,MOBILE_0006105,0.95
U0008474,kyc_id,KYC_ID_0001253,1.0
U0008474,withdraw_address,WITHDRAW_ADDRESS_0005470,1.0
U0008474,ip,IP_0002623,0.25
U0002183,device,DEVICE_0003275,1.0
U0002183,email,EMAIL_0000721,0.85
U0002183,mobile,MOBILE_0005189,0.95
U0002183,kyc_id,KYC_ID_0006089,1.0
U0002183,withdraw_address,WITHDRAW_ADDRESS_0001462,1.0
U0002183,ip,IP_0002180,0.25
U0002183,ip,IP_0002080,0.25
U0005417,device,DEVICE_0004093,1.0
U0005417,email,EMAIL_0003212,0.85
U0005417,mobile,MOBILE_0001457,0.95
U0005417,kyc_id,KYC_ID_0005742,1.0
U0005417,withdraw_address,WITHDRAW_ADDRESS_0004393,1.0
U0005417,ip,IP_0002980,0.25
U0006287,device,DEVICE_0004416,1.0
U0006287,email,EMAIL_0001303,0.85
U0006287,mobile,MOBILE_0006082,0.95
U0006287,kyc_id,KYC_ID_0006649,1.0
U0006287,withdraw_address,WITHDRAW_ADDRESS_0006849,1.0
U0006287,ip,IP_0001629,0.25
U0006287,device,DEVICE_0000967,1.0
U0008738,device,DEVICE_0000764,1.0
U0008738,email,EMAIL_0003453,0.85
U0008738,mobile,MOBILE_0006282,0.95
U0008738,kyc_id,KYC_ID_0003142,1.0
U0008738,withdraw_address,WITHDRAW_ADDRESS_0003251,1.0
U0008738,ip,IP_0001011,0.25
U0002990,device,DEVICE_0003231,1.0
U0002990,email,EMAIL_0005916,0.85
U0002990,mobile,MOBILE_0006524,0.95
U0002990,kyc_id,KYC_ID_0008295,1.0
U0002990,withdraw_address,WITHDRAW_ADDRESS_0003906,1.0
U0002990,ip,IP_0002813,0.25
U0009860,device,DEVICE_0004147,1.0
U0009860,email,EMAIL_0008227,0.85
U0009860,mobile,MOBILE_0001931,0.95
U0009860,kyc_id,KYC_ID_0004984,1.0
U0009860,withdraw_address,WITHDRAW_ADDRESS_0006341,1.0
U0009860,ip,IP_0002873,0.25
U0005111,device,DEVICE_0005008,1.0
U0005111,email,EMAIL_0001948,0.85
U0005111,mobile,MOBILE_0009369,0.95
U0005111,kyc_id,KYC_ID_0006110,1.0
U0005111,withdraw_address,WITHDRAW_ADDRESS_0003772,1.0
U0005111,ip,IP_0000319,0.25
U0003367,device,DEVICE_0000078,1.0
U0003367,email,EMAIL_0002341,0.85
U0003367,mobile,MOBILE_0006054,0.95
U0003367,kyc_id,KYC_ID_0007708,1.0
U0003367,withdraw_address,WITHDRAW_ADDRESS_0004357,1.0
U0003367,ip,IP_0002919,0.25
U0004482,device,DEVICE_0004200,1.0
U0004482,email,EMAIL_0008948,0.85
U0004482,mobile,MOBILE_0001924,0.95
U0004482,kyc_id,KYC_ID_0003699,1.0
U0004482,withdraw_address,WITHDRAW_ADDRESS_0003416,1.0
U0004482,ip,IP_0000913,0.25
U0004482,device,DEVICE_0001984,1.0
U0006693,device,DEVICE_0004115,1.0
U0006693,email,EMAIL_0001193,0.85
U0006693,mobile,MOBILE_0004025,0.95
U0006693,kyc_id,KYC_ID_0001446,1.0
U0006693,withdraw_address,WITHDRAW_ADDRESS_0001163,1.0
U0006693,ip,IP_0002247,0.25
U0006693,withdraw_address,WITHDRAW_ADDRESS_0001608,1.0
U0002358,device,DEVICE_0002485,1.0
U0002358,email,EMAIL_0003284,0.85
U0002358,mobile,MOBILE_0005384,0.95
U0002358,kyc_id,KYC_ID_0002102,1.0
U0002358,withdraw_address,WITHDRAW_ADDRESS_0003605,1.0
U0002358,ip,IP_0000959,0.25
U0009396,device,DEVICE_0002674,1.0
U0009396,email,EMAIL_0003624,0.85
U0009396,mobile,MOBILE_0005657,0.95
U0009396,kyc_id,KYC_ID_0007729,1.0
U0009396,withdraw_address,WITHDRAW_ADDRESS_0007012,1.0
U0009396,ip,IP_0000743,0.25
U0002911,device,DEVICE_0004577,1.0
U0002911,email,EMAIL_0003528,0.85
U0002911,mobile,MOBILE_0000343,0.95
U0002911,kyc_id,KYC_ID_0005083,1.0
U0002911,withdraw_address,WITHDRAW_ADDRESS_0001347,1.0
U0002911,ip,IP_0002380,0.25
U0002889,device,DEVICE_0004607,1.0
U0002889,email,EMAIL_0003504,0.85
U0002889,mobile,MOBILE_0008788,0.95
U0002889,kyc_id,KYC_ID_0001632,1.0
U0002889,withdraw_address,WITHDRAW_ADDRESS_0005236,1.0
U0002889,ip,IP_0002515,0.25
U0003524,device,DEVICE_0003344,1.0
U0003524,email,EMAIL_0000990,0.85
U0003524,mobile,MOBILE_0002890,0.95
U0003524,kyc_id,KYC_ID_0002390,1.0
U0003524,withdraw_address,WITHDRAW_ADDRESS_0007398,1.0
U0003524,ip,IP_0000011,0.25
U0002511,device,DEVICE_0002519,1.0
U0002511,email,EMAIL_0005420,0.85
U0002511,mobile,MOBILE_0007490,0.95
U0002511,kyc_id,KYC_ID_0007635,1.0
U0002511,withdraw_address,WITHDRAW_ADDRESS_0007390,1.0
U0002511,ip,IP_0002989,0.25
U0002511,ip,IP_0003290,0.25
U0007362,device,DEVICE_0005478,1.0
U0007362,email,EMAIL_0000117,0.85
U0007362,mobile,MOBILE_0008522,0.95
U0007362,kyc_id,KYC_ID_0004888,1.0
U0007362,withdraw_address,WITHDRAW_ADDRESS_0002070,1.0
U0007362,ip,IP_0000242,0.25
U0007362,ip,IP_0002094,0.25
U0005160,device,DEVICE_0005944,1.0
U0005160,email,EMAIL_0001964,0.85
U0005160,mobile,MOBILE_0006046,0.95
U0005160,kyc_id,KYC_ID_0009026,1.0
U0005160,withdraw_address,WITHDRAW_ADDRESS_0003075,1.0
U0005160,ip,IP_0002622,0.25
U0007802,device,DEVICE_0004466,1.0
U0007802,email,EMAIL_0001708,0.85
U0007802,mobile,MOBILE_0001711,0.95
U0007802,kyc_id,KYC_ID_0000637,1.0
U0007802,withdraw_address,WITHDRAW_ADDRESS_0002586,1.0
U0007802,ip,IP_0002242,0.25
U0001060,device,DEVICE_0003734,1.0
U0001060,email,EMAIL_0007898,0.85
U0001060,mobile,MOBILE_0006648,0.95
U0001060,kyc_id,KYC_ID_0006636,1.0
U0001060,withdraw_address,WITHDRAW_ADDRESS_0006678,1.0
U0001060,ip,IP_0001572,0.25
U0001060,ip,IP_0001324,0.25
U0004375,device,DEVICE_0006170,1.0
U0004375,email,EMAIL_0006948,0.85
U0004375,mobile,MOBILE_0003332,0.95
U0004375,kyc_id,KYC_ID_0000303,1.0
U0004375,withdraw_address,WITHDRAW_ADDRESS_0007301,1.0
U0004375,ip,IP_0002255,0.25
U0008126,device,DEVICE_0005817,1.0
U0008126,email,EMAIL_0003416,0.85
U0008126,mobile,MOBILE_0005575,0.95
U0008126,kyc_id,KYC_ID_0002646,1.0
U0008126,withdraw_address,WITHDRAW_ADDRESS_0001237,1.0
U0008126,ip,IP_0003059,0.25
U0002867,device,DEVICE_0000484,1.0
U0002867,email,EMAIL_0000170,0.85
U0002867,mobile,MOBILE_0003406,0.95
U0002867,kyc_id,KYC_ID_0001097,1.0
U0002867,withdraw_address,WITHDRAW_ADDRESS_0003267,1.0
U0002867,ip,IP_0001375,0.25
U0007032,device,DEVICE_0001776,1.0
U0007032,email,EMAIL_0004184,0.85
U0007032,mobile,MOBILE_0003846,0.95
U0007032,kyc_id,KYC_ID_0000543,1.0
U0007032,withdraw_address,WITHDRAW_ADDRESS_0003703,1.0
U0007032,ip,IP_0002810,0.25
U0003820,device,DEVICE_0005783,1.0
U0003820,email,EMAIL_0004710,0.85
U0003820,mobile,MOBILE_0001048,0.95
U0003820,kyc_id,KYC_ID_0003145,1.0
U0003820,withdraw_address,WITHDRAW_ADDRESS_0007138,1.0
U0003820,ip,IP_0001848,0.25
U0007888,device,DEVICE_0002345,1.0
U0007888,email,EMAIL_0000479,0.85
U0007888,mobile,MOBILE_0000200,0.95
U0007888,kyc_id,KYC_ID_0007106,1.0
U0007888,withdraw_address,WITHDRAW_ADDRESS_0002677,1.0
U0007888,ip,IP_0001581,0.25
U0007147,device,DEVICE_0000547,1.0
U0007147,email,EMAIL_0001503,0.85
U0007147,mobile,MOBILE_0001097,0.95
U0007147,kyc_id,KYC_ID_0004278,1.0
U0007147,withdraw_address,WITHDRAW_ADDRESS_0004225,1.0
U0007147,ip,IP_0001609,0.25
U0008687,device,DEVICE_0001383,1.0
U0008687,email,EMAIL_0000282,0.85
U0008687,mobile,MOBILE_0003670,0.95
U0008687,kyc_id,KYC_ID_0004567,1.0
U0008687,withdraw_address,WITHDRAW_ADDRESS_0001453,1.0
U0008687,ip,IP_0001633,0.25
U0008687,withdraw_address,WITHDRAW_ADDRESS_0003210,1.0
U0000308,device,DEVICE_0002585,1.0
U0000308,email,EMAIL_0005297,0.85
U0000308,mobile,MOBILE_0007065,0.95
U0000308,kyc_id,KYC_ID_0003003,1.0
U0000308,withdraw_address,WITHDRAW_ADDRESS_0000583,1.0
U0000308,ip,IP_0003050,0.25
U0000308,ip,IP_0002446,0.25
U0002201,device,DEVICE_0005515,1.0
U0002201,email,EMAIL_0002413,0.85
U0002201,mobile,MOBILE_0003721,0.95
U0002201,kyc_id,KYC_ID_0000095,1.0
U0002201,withdraw_address,WITHDRAW_ADDRESS_0002466,1.0
U0002201,ip,IP_0001529,0.25
U0009689,device,DEVICE_0003046,1.0
U0009689,email,EMAIL_0004962,0.85
U0009689,mobile,MOBILE_0004969,0.95
U0009689,kyc_id,KYC_ID_0000474,1.0
U0009689,withdraw_address,WITHDRAW_ADDRESS_0000253,1.0
U0009689,ip,IP_0000152,0.25
U0002221,device,DEVICE_0004560,1.0
U0002221,email,EMAIL_0000175,0.85
U0002221,mobile,MOBILE_0007878,0.95
U0002221,kyc_id,KYC_ID_0006375,1.0
U0002221,withdraw_address,WITHDRAW_ADDRESS_0002935,1.0
